src	trg	nij
Justin_Timberlake	Kevin_Gates	1
Justin_Timberlake	Kiiara	3
Justin_Timberlake	MisterWives	3
Justin_Timberlake	Tory_Lanez	1
Justin_Timberlake	Travis_Scott	1
Justin_Timberlake	gnash	1
Justin_Timberlake	Lenny_Kravitz	1
Justin_Timberlake	Moby	1
Justin_Timberlake	Phil_Collins	2
Justin_Timberlake	The_Cranberries	1
Justin_Timberlake	U2	1
Justin_Timberlake	Asher_Roth	1
Justin_Timberlake	Fabolous	2
Justin_Timberlake	John_Williams	1
Justin_Timberlake	Sara_Bareilles	1
Justin_Timberlake	Soundgarden	1
Justin_Timberlake	Starship	2
Justin_Timberlake	The_Jackson_5	1
Justin_Timberlake	3_Doors_Down	1
Justin_Timberlake	Carly_Rae_Jepsen	2
Justin_Timberlake	Gavin_DeGraw	2
Justin_Timberlake	Santana	2
Justin_Timberlake	The_Offspring	2
Justin_Timberlake	Elle_Varner	1
Justin_Timberlake	HAIM	1
Justin_Timberlake	Jessie_Ware	1
Justin_Timberlake	Lana_Del_Rey	1
Justin_Timberlake	Nashville_Cast	1
Justin_Timberlake	Sky_Ferreira	1
Justin_Timberlake	Solange	1
Justin_Timberlake	Sam_Feldt	1
Justin_Timberlake	Skizzy_Mars	1
Justin_Timberlake	Viceroy	1
Justin_Timberlake	Chingy	1
Justin_Timberlake	Ricky_Martin	2
Justin_Timberlake	Shakira	1
Justin_Timberlake	Harry_Styles	1
Justin_Timberlake	James_Bay	1
Justin_Timberlake	John_Mellencamp	1
Justin_Timberlake	The_Vamps	1
Justin_Timberlake	Tori_Kelly	1
Justin_Timberlake	AJR	1
Justin_Timberlake	Cash_Cash	2
Justin_Timberlake	Life_of_Dillon	1
Justin_Timberlake	5_Seconds_of_Summer	1
Justin_Timberlake	Keith_Urban	1
Justin_Timberlake	Old_Dominion	1
Justin_Timberlake	RAC	1
Justin_Timberlake	The_1975	1
Justin_Timberlake	Thomas_Rhett	1
Justin_Timberlake	Yeah_Yeah_Yeahs	1
Justin_Timberlake	Alan_Jackson	1
Justin_Timberlake	Andy_Mineo	1
Justin_Timberlake	Ben_Rector	1
Justin_Timberlake	Cage_The_Elephant	1
Justin_Timberlake	Creedence_Clearwater_Revival	1
Justin_Timberlake	Dillon_Francis	1
Justin_Timberlake	Elvis_Presley	1
Justin_Timberlake	Lecrae	1
Justin_Timberlake	Lionel_Richie	1
Justin_Timberlake	MercyMe	1
Justin_Timberlake	NEEDTOBREATHE	1
Justin_Timberlake	Nat_King_Cole	1
Justin_Timberlake	Ray_LaMontagne	1
Justin_Timberlake	Herbie_Hancock	1
Justin_Timberlake	Phoenix	1
Justin_Timberlake	Prince	1
Justin_Timberlake	Cher_Lloyd	1
Justin_Timberlake	Van_Halen	1
Justin_Timberlake	Charli_XCX	1
Justin_Timberlake	Bebe_Rexha	1
Justin_Timberlake	BØRNS	1
Justin_Timberlake	The_Naked_And_Famous	1
Justin_Timberlake	Alanis_Morissette	1
Justin_Timberlake	Birdman	1
Justin_Timberlake	Bubba_Sparxxx	1
Justin_Timberlake	Ja_Rule	1
Justin_Timberlake	Jagged_Edge	1
Justin_Timberlake	Mike_Jones	1
Justin_Timberlake	Paramore	1
Justin_Timberlake	Shania_Twain	1
Justin_Timberlake	Ying_Yang_Twins	1
Shaggy	Avril_Lavigne	2
Shaggy	Boys_Like_Girls	1
Shaggy	Chris_Brown	6
Shaggy	Demi_Lovato	1
Shaggy	Iyaz	4
Shaggy	Jason_Derulo	7
Shaggy	Jesse_McCartney	2
Shaggy	Jonas_Brothers	3
Shaggy	Justin_Bieber	7
Shaggy	Kesha	3
Shaggy	Miley_Cyrus	3
Shaggy	Ne-Yo	4
Shaggy	Nelly_Furtado	3
Shaggy	Omarion	2
Shaggy	OutKast	3
Shaggy	Sheryl_Crow	1
Shaggy	The_All-American_Rejects	2
Shaggy	The_Black_Eyed_Peas	4
Shaggy	The_Killers	3
Shaggy	The_Pussycat_Dolls	5
Shaggy	Usher	7
Shaggy	blink-182	2
Shaggy	A_R_I_Z_O_N_A	1
Shaggy	Akon	3
Shaggy	Alessia_Cara	1
Shaggy	Alex_Newell	1
Shaggy	Ariana_Grande	1
Shaggy	Birdy	1
Shaggy	Calvin_Harris	2
Shaggy	Coldplay	2
Shaggy	Diplo	2
Shaggy	Echosmith	1
Shaggy	Ed_Sheeran	3
Shaggy	Ellie_Goulding	3
Shaggy	Fifth_Harmony	1
Shaggy	Galantis	3
Shaggy	Hailee_Steinfeld	2
Shaggy	Halsey	2
Shaggy	Jon_Bellion	1
Shaggy	Kygo	4
Shaggy	Lost_Kings	1
Shaggy	Major_Lazer	5
Shaggy	Mark_Ronson	1
Shaggy	Martin_Solveig	1
Shaggy	Matoma	1
Shaggy	Meghan_Trainor	2
Shaggy	Mike_Posner	3
Shaggy	MØ	1
Shaggy	ODESZA	1
Shaggy	Olly_Murs	1
Shaggy	OneRepublic	2
Shaggy	One_Direction	2
Shaggy	Parachute	1
Shaggy	Pentatonix	1
Shaggy	Pitbull	3
Shaggy	Queen	3
Shaggy	Relient_K	1
Shaggy	Robin_Schulz	1
Shaggy	Saint_Motel	1
Shaggy	Selena_Gomez	3
Shaggy	Sia	6
Shaggy	Sigala	2
Shaggy	Steve_Aoki	2
Shaggy	The_Chainsmokers	5
Shaggy	Timeflies	3
Shaggy	Vance_Joy	2
Shaggy	Zara_Larsson	2
Shaggy	Zedd	4
Shaggy	2_Chainz	2
Shaggy	50_Cent	3
Shaggy	Afrojack	1
Shaggy	Big_Sean	4
Shaggy	Birdman	2
Shaggy	Bryson_Tiller	1
Shaggy	DJ_Khaled	2
Shaggy	DJ_Snake	3
Shaggy	David_Guetta	2
Shaggy	Desiigner	2
Shaggy	Drake	7
Shaggy	Eminem	3
Shaggy	Flo_Rida	3
Shaggy	Flume	3
Shaggy	French_Montana	2
Shaggy	Future	2
Shaggy	Ginuwine	1
Shaggy	JAY_Z	5
Shaggy	Ja_Rule	2
Shaggy	Jack_Johnson	3
Shaggy	Jennifer_Lopez	3
Shaggy	Kanye_West	8
Shaggy	Meek_Mill	1
Shaggy	Migos	1
Shaggy	Nelly	4
Shaggy	Rae_Sremmurd	2
Shaggy	Snoop_Dogg	4
Shaggy	The-Dream	1
Shaggy	Trey_Songz	3
Shaggy	Twenty_One_Pilots	2
Shaggy	Tyga	1
Shaggy	Yo_Gotti	2
Shaggy	Young_Thug	1
Shaggy	Backstreet_Boys	3
Shaggy	Billy_Joel	2
Shaggy	Bon_Jovi	2
Shaggy	Counting_Crows	1
Shaggy	David_Bowie	1
Shaggy	Elton_John	2
Shaggy	Fleetwood_Mac	2
Shaggy	James_Blunt	1
Shaggy	JoJo	4
Shaggy	Kelly_Clarkson	2
Shaggy	LCD_Soundsystem	1
Shaggy	MGMT	2
Shaggy	Maroon_5	4
Shaggy	Matchbox_Twenty	1
Shaggy	Michelle_Branch	2
Shaggy	Modest_Mouse	1
Shaggy	Natasha_Bedingfield	1
Shaggy	No_Doubt	3
Shaggy	Otis_Redding	3
Shaggy	Pixies	1
Shaggy	Red_Hot_Chili_Peppers	1
Shaggy	Rick_James	1
Shaggy	TLC	4
Shaggy	Van_Morrison	1
Shaggy	Weezer	3
Shaggy	Whitney_Houston	2
Shaggy	Alabama	1
Shaggy	Beck	2
Shaggy	Bee_Gees	1
Shaggy	Bryan_Adams	1
Shaggy	Cage_The_Elephant	1
Shaggy	Creedence_Clearwater_Revival	1
Shaggy	Don_McLean	3
Shaggy	Eagles	1
Shaggy	Eric_Clapton	1
Shaggy	Grateful_Dead	1
Shaggy	Green_Day	2
Shaggy	Jethro_Tull	1
Shaggy	Jidenna	1
Shaggy	John_Denver	1
Shaggy	Johnny_Cash	1
Shaggy	Journey	1
Shaggy	Lynyrd_Skynyrd	1
Shaggy	Marvin_Gaye	1
Shaggy	Nirvana	1
Shaggy	Pink_Floyd	1
Shaggy	Rascal_Flatts	1
Shaggy	Steve_Miller_Band	1
Shaggy	Stevie_Wonder	2
Shaggy	Sublime	2
Shaggy	The_Beach_Boys	2
Shaggy	The_Beatles	2
Shaggy	The_Jackson_5	3
Shaggy	The_Lumineers	3
Shaggy	The_Rolling_Stones	1
Shaggy	Willie_Nelson	1
Shaggy	alt-J	1
Shaggy	Blondie	1
Shaggy	Nat_King_Cole	2
Shaggy	Oasis	1
Shaggy	Roy_Orbison	1
Shaggy	The_Cranberries	2
Shaggy	Ciara	2
Shaggy	Enrique_Iglesias	3
Shaggy	Fergie	2
Shaggy	Gwen_Stefani	2
Shaggy	Hannah_Montana	1
Shaggy	High_School_Musical_Cast	1
Shaggy	Iggy_Azalea	3
Shaggy	Jason_Mraz	1
Shaggy	Katy_Perry	1
Shaggy	Lady_Gaga	3
Shaggy	Lil_Wayne	1
Shaggy	Nick_Jonas	3
Shaggy	Nicki_Minaj	6
Shaggy	Owl_City	1
Shaggy	Rihanna	7
Shaggy	Soulja_Boy	3
Shaggy	Taylor_Swift	1
Shaggy	Travie_McCoy	1
Shaggy	Busta_Rhymes	1
Shaggy	Christina_Perri	1
Shaggy	Jeremih	3
Shaggy	Nickelback	1
Shaggy	SoMo	1
Shaggy	T-Pain	4
Shaggy	Young_Money	1
Shaggy	AJR	3
Shaggy	Alan_Walker	1
Shaggy	DRAM	1
Shaggy	Daddy_Yankee	1
Shaggy	FRENSHIP	1
Shaggy	G-Eazy	2
Shaggy	KYLE	1
Shaggy	Kendrick_Lamar	4
Shaggy	Kiiara	1
Shaggy	Lil_Uzi_Vert	1
Shaggy	Martin_Garrix	2
Shaggy	Mike_WiLL_Made-It	1
Shaggy	Sage_The_Gemini	1
Shaggy	Snakehips	1
Shaggy	The_Weeknd	5
Shaggy	YG	1
Shaggy	gnash	1
Shaggy	Avicii	1
Shaggy	Brett_Eldredge	1
Shaggy	Carly_Rae_Jepsen	1
Shaggy	Carrie_Underwood	1
Shaggy	Cheat_Codes	1
Shaggy	Dillon_Francis	1
Shaggy	Disclosure	3
Shaggy	Flux_Pavilion	1
Shaggy	Imagine_Dragons	2
Shaggy	Jessie_James_Decker	1
Shaggy	Lana_Del_Rey	1
Shaggy	Melanie_Martinez	1
Shaggy	Oh_Wonder	1
Shaggy	Porter_Robinson	1
Shaggy	Post_Malone	1
Shaggy	Sammy_Adams	1
Shaggy	Seven_Lions	1
Shaggy	Tim_McGraw	1
Shaggy	Wiz_Khalifa	2
Shaggy	David_Banner	1
Shaggy	Jessie_J	1
Shaggy	Kid_Ink	2
Shaggy	Mariah_Carey	3
Shaggy	Tinashe	1
Shaggy	Tove_Lo	2
Shaggy	Astrid_S	1
Shaggy	Bruno_Mars	2
Shaggy	BØRNS	1
Shaggy	COIN	1
Shaggy	Charlie_Puth	1
Shaggy	Childish_Gambino	2
Shaggy	Elvis_Presley	1
Shaggy	Jai_Wolf	1
Shaggy	Khalid	1
Shaggy	Lorde	1
Shaggy	Ludacris	2
Shaggy	Miike_Snow	1
Shaggy	Noah_Cyrus	1
Shaggy	Quinn_XCII	1
Shaggy	Young_the_Giant	1
Shaggy	Glee_Cast	1
Shaggy	Grupo_Niche	1
Shaggy	Prince_Royce	1
Shaggy	Romeo_Santos	1
Shaggy	Sean_Kingston	2
Shaggy	Sean_Paul	3
Shaggy	Sonora_Carruseles	1
Shaggy	Jordin_Sparks	1
Shaggy	Jhene_Aiko	1
Shaggy	Kid_Cudi	1
Shaggy	Mac_Miller	1
Shaggy	Skizzy_Mars	1
Shaggy	Alicia_Keys	2
Shaggy	Chingy	1
Shaggy	Christina_Aguilera	1
Shaggy	Linkin_Park	1
Shaggy	Ricky_Martin	1
Shaggy	Santana	2
Shaggy	Shakira	2
Shaggy	Train	1
Shaggy	Andy_Grammer	1
Shaggy	Bastille	1
Shaggy	Cash_Cash	1
Shaggy	Fetty_Wap	1
Shaggy	Icona_Pop	1
Shaggy	Life_of_Dillon	1
Shaggy	Sam_Smith	2
Shaggy	WALK_THE_MOON	1
Shaggy	Wale	1
Shaggy	Amy_Winehouse	1
Shaggy	Bon_Iver	1
Shaggy	Dean_Martin	1
Shaggy	Drop_City_Yacht_Club	1
Shaggy	Frank_Sinatra	1
Shaggy	Fugees	1
Shaggy	Ingrid_Michaelson	1
Shaggy	John_Legend	1
Shaggy	Lenny_Kravitz	1
Shaggy	Moby	1
Shaggy	Norah_Jones	1
Shaggy	Ray_Charles	1
Shaggy	Stacey_Kent	1
Shaggy	The_Doobie_Brothers	1
Shaggy	U2	1
Shaggy	2Pac	1
Shaggy	Alanis_Morissette	1
Shaggy	Bubba_Sparxxx	1
Shaggy	Fabolous	1
Shaggy	Jagged_Edge	1
Shaggy	Mike_Jones	1
Shaggy	Paramore	1
Shaggy	Shania_Twain	1
Shaggy	The_Offspring	1
Shaggy	Twista	1
Shaggy	Will_Smith	1
Shaggy	Ying_Yang_Twins	1
Usher	Avril_Lavigne	3
Usher	Boys_Like_Girls	1
Usher	Chris_Brown	24
Usher	Demi_Lovato	5
Usher	Iyaz	7
Usher	Jason_Derulo	17
Usher	Jesse_McCartney	7
Usher	Jonas_Brothers	3
Usher	Justin_Bieber	9
Usher	Kesha	7
Usher	Miley_Cyrus	7
Usher	Ne-Yo	12
Usher	Nelly_Furtado	4
Usher	Omarion	1
Usher	OutKast	9
Usher	Sheryl_Crow	1
Usher	The_All-American_Rejects	3
Usher	The_Black_Eyed_Peas	13
Usher	The_Killers	4
Usher	The_Pussycat_Dolls	5
Usher	blink-182	1
Usher	American_Authors	1
Usher	Ariana_Grande	4
Usher	Bruno_Mars	11
Usher	Calvin_Harris	8
Usher	Charli_XCX	1
Usher	Clean_Bandit	5
Usher	Colbie_Caillat	2
Usher	Daft_Punk	2
Usher	Dave_Matthews_Band	1
Usher	Ed_Sheeran	7
Usher	Flo_Rida	10
Usher	Florida_Georgia_Line	1
Usher	Jason_Mraz	9
Usher	LMFAO	5
Usher	Lady_Gaga	7
Usher	Michael_Jackson	2
Usher	Next	2
Usher	Nicki_Minaj	12
Usher	Pitbull	8
Usher	Rascal_Flatts	2
Usher	Rihanna	25
Usher	The_Isley_Brothers	1
Usher	The_Lumineers	3
Usher	Tom_Petty_and_the_Heartbreakers	1
Usher	Train	6
Usher	Will_Smith	3
Usher	Ashanti	1
Usher	Blake_Shelton	2
Usher	Bryan_Adams	2
Usher	Charlie_Puth	2
Usher	Christina_Aguilera	2
Usher	Ciara	6
Usher	Darius_Rucker	1
Usher	Fall_Out_Boy	3
Usher	Ginuwine	5
Usher	Imagine_Dragons	3
Usher	James_Arthur	2
Usher	Jennifer_Lopez	4
Usher	Jeremih	10
Usher	Kehlani	3
Usher	Kid_Ink	6
Usher	Machine_Gun_Kelly	2
Usher	Miguel	5
Usher	Nick_Jonas	6
Usher	OneRepublic	6
Usher	Rick_Ross	3
Usher	Scotty_McCreery	1
Usher	Sia	4
Usher	T-Pain	10
Usher	Tech_N9ne	1
Usher	The_Black_Keys	1
Usher	The_Goo_Goo_Dolls	3
Usher	The_Weeknd	11
Usher	Tim_McGraw	2
Usher	Trey_Songz	11
Usher	Tyga	3
Usher	Wiz_Khalifa	8
Usher	Alicia_Keys	7
Usher	Boyz_II_Men	4
Usher	Eminem	7
Usher	Fergie	7
Usher	Gorillaz	2
Usher	Gwen_Stefani	5
Usher	Kings_of_Leon	4
Usher	Leona_Lewis	3
Usher	Mariah_Carey	8
Usher	Maroon_5	8
Usher	Natasha_Bedingfield	3
Usher	Sean_Kingston	8
Usher	Young_Money	4
Usher	Christina_Perri	4
Usher	Coldplay	5
Usher	Dixie_Chicks	1
Usher	Fleetwood_Mac	2
Usher	Galantis	1
Usher	Green_Day	2
Usher	Grouplove	1
Usher	Hozier	3
Usher	Ingrid_Michaelson	1
Usher	Jai_Wolf	1
Usher	James_Blunt	1
Usher	John_Mayer	3
Usher	Jordin_Sparks	2
Usher	Kanye_West	18
Usher	Katy_Perry	10
Usher	Kelly_Clarkson	3
Usher	Kid_Cudi	4
Usher	Logic	2
Usher	Lukas_Graham	2
Usher	Modest_Mouse	1
Usher	Nelly	4
Usher	Parachute	1
Usher	Passenger	3
Usher	Pentatonix	1
Usher	Post_Malone	2
Usher	Queen	4
Usher	Red_Hot_Chili_Peppers	1
Usher	Santigold	1
Usher	The_Band_Perry	1
Usher	The_Beatles	2
Usher	The_Fray	3
Usher	The_Script	2
Usher	X_Ambassadors	2
Usher	Anthony_Hamilton	2
Usher	Avant	2
Usher	Drake	19
Usher	Jamie_Foxx	5
Usher	Keith_Sweat	2
Usher	Maxwell	1
Usher	Plies	1
Usher	Tank	1
Usher	Tyrese	1
Usher	Wale	7
Usher	Big_Sean	9
Usher	Chance_The_Rapper	2
Usher	Childish_Gambino	3
Usher	French_Montana	6
Usher	JAY_Z	12
Usher	Kendrick_Lamar	7
Usher	Ludacris	7
Usher	Migos	4
Usher	Rae_Sremmurd	5
Usher	Sage_The_Gemini	3
Usher	ScHoolboy_Q	4
Usher	2Pac	4
Usher	Alesso	2
Usher	Bone_Thugs-N-Harmony	2
Usher	Busta_Rhymes	2
Usher	Fetty_Wap	5
Usher	Ice_Cube	2
Usher	John_Legend	5
Usher	Khalid	4
Usher	Lil_Wayne	7
Usher	Sam_Smith	5
Usher	Snoop_Dogg	5
Usher	21_Savage	1
Usher	50_Cent	8
Usher	Charly_Black	1
Usher	Chief_Keef	2
Usher	DJ_Khaled	8
Usher	Future	3
Usher	J_Balvin	2
Usher	Kodak_Black	2
Usher	Lil_Uzi_Vert	2
Usher	Luis_Fonsi	2
Usher	PARTYNEXTDOOR	2
Usher	Prince_Royce	1
Usher	Sean_Paul	4
Usher	Yo_Gotti	5
Usher	Disclosure	2
Usher	Frank_Ocean	7
Usher	Jessie_J	4
Usher	Alina_Baraz	1
Usher	Roy_Woods	1
Usher	Russ	2
Usher	Tory_Lanez	1
Usher	ZAYN	4
Usher	2_Chainz	2
Usher	Bryson_Tiller	2
Usher	Juicy_J	1
Usher	Mick_Jenkins	1
Usher	The_Game	1
Usher	Travis_Scott	2
Usher	Enrique_Iglesias	4
Usher	Hannah_Montana	2
Usher	High_School_Musical_Cast	1
Usher	Iggy_Azalea	3
Usher	Owl_City	3
Usher	Soulja_Boy	9
Usher	Taylor_Swift	2
Usher	Travie_McCoy	2
Usher	Akon	3
Usher	Backstreet_Boys	4
Usher	JoJo	2
Usher	Nickelback	2
Usher	SoMo	2
Usher	The_Jackson_5	1
Usher	Fat_Joe	1
Usher	Adele	3
Usher	Glee_Cast	2
Usher	James_Bay	1
Usher	Josh_Groban	1
Usher	Journey	3
Usher	My_Chemical_Romance	1
Usher	Shawn_Mendes	1
Usher	Starship	1
Usher	TLC	3
Usher	The_Chainsmokers	7
Usher	Vance_Joy	2
Usher	Zedd	4
Usher	gnash	2
Usher	Arctic_Monkeys	3
Usher	Billy_Joel	1
Usher	Cage_The_Elephant	2
Usher	DRAM	2
Usher	David_Bowie	1
Usher	Ella_Fitzgerald	1
Usher	Erykah_Badu	1
Usher	Frankie_Cosmos	1
Usher	Glass_Animals	1
Usher	GoldLink	1
Usher	Harry_Styles	2
Usher	Jidenna	1
Usher	Lorde	1
Usher	Mac_Demarco	1
Usher	Milky_Chance	2
Usher	Noname	1
Usher	Pink_Floyd	1
Usher	Rick_James	1
Usher	Run_The_Jewels	1
Usher	Stevie_Wonder	2
Usher	The_Avalanches	1
Usher	Vince_Staples	1
Usher	What_So_Not	2
Usher	Yeah_Yeah_Yeahs	1
Usher	Ellie_Goulding	2
Usher	Foreigner	1
Usher	Heart	1
Usher	Hillsong_United	1
Usher	Hunter_Hayes	2
Usher	Lupe_Fiasco	2
Usher	MercyMe	1
Usher	Pat_Benatar	1
Usher	Tenth_Avenue_North	1
Usher	Al_Green	1
Usher	Brad_Paisley	1
Usher	Carrie_Underwood	1
Usher	DJ_Snake	4
Usher	Josh_Turner	1
Usher	Lady_Antebellum	1
Usher	Mark_Ronson	2
Usher	Marvin_Gaye	2
Usher	Norah_Jones	1
Usher	Pharrell_Williams	1
Usher	Robin_Thicke	3
Usher	Selena_Gomez	4
Usher	WALK_THE_MOON	4
Usher	Whitney_Houston	2
Usher	Zac_Brown_Band	1
Usher	Afrojack	2
Usher	Benny_Benassi	1
Usher	Firebeatz	1
Usher	Flux_Pavilion	2
Usher	Martin_Garrix	1
Usher	Mike_Stud	1
Usher	R3HAB	1
Usher	Showtek	1
Usher	Speaker_Knockerz	1
Usher	Bubba_Sparxxx	3
Usher	David_Banner	1
Usher	Meghan_Trainor	2
Usher	Tinashe	3
Usher	Tove_Lo	3
Usher	Twista	3
Usher	David_Guetta	3
Usher	Desiigner	1
Usher	Fifth_Harmony	4
Usher	Major_Lazer	4
Usher	Mike_Posner	3
Usher	Olly_Murs	2
Usher	Selena	1
Usher	Shakira	2
Usher	Aerosmith	1
Usher	Amy_Winehouse	1
Usher	Bon_Jovi	1
Usher	Elton_John	1
Usher	Lenny_Kravitz	1
Usher	Moby	1
Usher	No_Doubt	1
Usher	Phil_Collins	1
Usher	The_Cranberries	1
Usher	U2	1
Usher	Asher_Roth	1
Usher	Fabolous	2
Usher	3_Doors_Down	1
Usher	Carly_Rae_Jepsen	2
Usher	Foster_The_People	1
Usher	Gavin_DeGraw	1
Usher	Jimmy_Eat_World	1
Usher	Santana	1
Usher	The_Offspring	2
Usher	Banks	1
Usher	Eric_Church	1
Usher	Gucci_Mane	2
Usher	Halsey	1
Usher	Luke_Bryan	1
Usher	Niall_Horan	1
Usher	The-Dream	1
Usher	The_1975	2
Usher	The_Neighbourhood	2
Usher	Alex_Newell	2
Usher	Avicii	1
Usher	Cheat_Codes	1
Usher	FRENSHIP	1
Usher	Flume	1
Usher	Kaskade	1
Usher	Kiiara	1
Usher	Kygo	2
Usher	Martin_Solveig	1
Usher	Sam_Feldt	1
Usher	Sigala	1
Usher	Skizzy_Mars	1
Usher	Viceroy	1
Usher	August_Alsina	1
Usher	Lil_Jon	3
Usher	Chingy	2
Usher	AJR	1
Usher	Andy_Grammer	1
Usher	Bastille	1
Usher	Cash_Cash	1
Usher	Icona_Pop	1
Usher	Life_of_Dillon	1
Usher	One_Direction	1
Usher	Steve_Aoki	1
Usher	Timeflies	1
Usher	Deorro	1
Usher	Jonas_Blue	3
Usher	Sammy_Adams	1
Usher	ZHU	1
Usher	Zara_Larsson	1
Usher	A_Boogie_Wit_da_Hoodie	1
Usher	G-Eazy	1
Usher	Imran_Khan	1
Usher	Meek_Mill	1
Usher	NF	1
Usher	Young_Thug	1
Usher	Band_of_Horses	1
Usher	Chiddy_Bang	1
Usher	Fitz_and_The_Tantrums	1
Usher	Grizzly_Bear	1
Usher	High_Highs	1
Usher	Jack_Johnson	1
Usher	Nas	1
Usher	OK_Go	1
Usher	Skrillex	1
Usher	The_Shins	1
Usher	Wilco	1
Usher	Ricky_Martin	1
Usher	6LACK	1
Usher	Diddy	2
Usher	Earl_Sweatshirt	1
Usher	PnB_Rock	1
Usher	112	1
Usher	Jagged_Edge	2
Usher	Joe	1
Usher	Luther_Vandross	1
Usher	Musiq_Soulchild	1
Usher	Alanis_Morissette	1
Usher	Birdman	1
Usher	Ja_Rule	1
Usher	Mike_Jones	1
Usher	Paramore	1
Usher	Shania_Twain	1
Usher	Ying_Yang_Twins	1
The_Pussycat_Dolls	Avril_Lavigne	3
The_Pussycat_Dolls	Boys_Like_Girls	1
The_Pussycat_Dolls	Chris_Brown	6
The_Pussycat_Dolls	Demi_Lovato	3
The_Pussycat_Dolls	Iyaz	4
The_Pussycat_Dolls	Jason_Derulo	6
The_Pussycat_Dolls	Jesse_McCartney	6
The_Pussycat_Dolls	Jonas_Brothers	4
The_Pussycat_Dolls	Justin_Bieber	6
The_Pussycat_Dolls	Kesha	3
The_Pussycat_Dolls	Miley_Cyrus	4
The_Pussycat_Dolls	Ne-Yo	6
The_Pussycat_Dolls	Nelly_Furtado	2
The_Pussycat_Dolls	Omarion	1
The_Pussycat_Dolls	OutKast	2
The_Pussycat_Dolls	Sheryl_Crow	1
The_Pussycat_Dolls	The_All-American_Rejects	2
The_Pussycat_Dolls	The_Black_Eyed_Peas	5
The_Pussycat_Dolls	The_Killers	3
The_Pussycat_Dolls	blink-182	1
The_Pussycat_Dolls	Backstreet_Boys	3
The_Pussycat_Dolls	Billy_Joel	1
The_Pussycat_Dolls	Bon_Jovi	1
The_Pussycat_Dolls	Coldplay	3
The_Pussycat_Dolls	Counting_Crows	1
The_Pussycat_Dolls	David_Bowie	1
The_Pussycat_Dolls	Elton_John	1
The_Pussycat_Dolls	Eminem	1
The_Pussycat_Dolls	Fleetwood_Mac	1
The_Pussycat_Dolls	James_Blunt	2
The_Pussycat_Dolls	JoJo	6
The_Pussycat_Dolls	Kelly_Clarkson	2
The_Pussycat_Dolls	LCD_Soundsystem	1
The_Pussycat_Dolls	MGMT	1
The_Pussycat_Dolls	Maroon_5	4
The_Pussycat_Dolls	Matchbox_Twenty	2
The_Pussycat_Dolls	Michelle_Branch	2
The_Pussycat_Dolls	Modest_Mouse	1
The_Pussycat_Dolls	Natasha_Bedingfield	1
The_Pussycat_Dolls	No_Doubt	1
The_Pussycat_Dolls	Otis_Redding	1
The_Pussycat_Dolls	Pixies	1
The_Pussycat_Dolls	Queen	2
The_Pussycat_Dolls	Red_Hot_Chili_Peppers	1
The_Pussycat_Dolls	Rick_James	1
The_Pussycat_Dolls	TLC	1
The_Pussycat_Dolls	Van_Morrison	1
The_Pussycat_Dolls	Weezer	1
The_Pussycat_Dolls	Whitney_Houston	1
The_Pussycat_Dolls	Ciara	2
The_Pussycat_Dolls	Drake	4
The_Pussycat_Dolls	Enrique_Iglesias	4
The_Pussycat_Dolls	Fergie	5
The_Pussycat_Dolls	Gwen_Stefani	2
The_Pussycat_Dolls	Hannah_Montana	1
The_Pussycat_Dolls	High_School_Musical_Cast	1
The_Pussycat_Dolls	Iggy_Azalea	1
The_Pussycat_Dolls	Jason_Mraz	3
The_Pussycat_Dolls	Kanye_West	6
The_Pussycat_Dolls	Katy_Perry	4
The_Pussycat_Dolls	Lady_Gaga	2
The_Pussycat_Dolls	Lil_Wayne	3
The_Pussycat_Dolls	Nick_Jonas	3
The_Pussycat_Dolls	Nicki_Minaj	3
The_Pussycat_Dolls	Owl_City	2
The_Pussycat_Dolls	Rihanna	9
The_Pussycat_Dolls	Soulja_Boy	5
The_Pussycat_Dolls	Taylor_Swift	2
The_Pussycat_Dolls	Travie_McCoy	1
The_Pussycat_Dolls	Akon	4
The_Pussycat_Dolls	Busta_Rhymes	2
The_Pussycat_Dolls	Christina_Perri	1
The_Pussycat_Dolls	Flo_Rida	2
The_Pussycat_Dolls	Jeremih	3
The_Pussycat_Dolls	Nickelback	2
The_Pussycat_Dolls	SoMo	2
The_Pussycat_Dolls	T-Pain	2
The_Pussycat_Dolls	The_Jackson_5	2
The_Pussycat_Dolls	The_Lumineers	1
The_Pussycat_Dolls	Young_Money	2
The_Pussycat_Dolls	2Pac	2
The_Pussycat_Dolls	3_Doors_Down	1
The_Pussycat_Dolls	Adele	3
The_Pussycat_Dolls	Boyz_II_Men	1
The_Pussycat_Dolls	Colbie_Caillat	1
The_Pussycat_Dolls	Ed_Sheeran	2
The_Pussycat_Dolls	Evanescence	1
The_Pussycat_Dolls	Fabolous	2
The_Pussycat_Dolls	Fugees	1
The_Pussycat_Dolls	Hozier	2
The_Pussycat_Dolls	Imagine_Dragons	1
The_Pussycat_Dolls	Jessie_J	2
The_Pussycat_Dolls	Jordin_Sparks	4
The_Pussycat_Dolls	Lee_Brice	1
The_Pussycat_Dolls	Lil_Jon	2
The_Pussycat_Dolls	Mandy_Moore	1
The_Pussycat_Dolls	Mariah_Carey	3
The_Pussycat_Dolls	Nelly	3
The_Pussycat_Dolls	Oasis	2
The_Pussycat_Dolls	OneRepublic	2
